c
c This is glucose 2.1 --  based on MiniSAT (Many thanks to MiniSAT team)
c
c WARNING: for repeatability, setting FPU to use double precision
c ========================================[ Problem Statistics ]===========================================
c |                                                                                                       |
c |  Number of variables:        612968                                                                   |
c |  Number of clauses:         1557903                                                                   |
c |  Parse time:                   0.47 s                                                                 |
c |                                                                                                       |
c ========================================[ MAGIC CONSTANTS ]==============================================
c | Constants are supposed to work well together :-)                                                      |
c | however, if you find better choices, please let us known...                                           |
c |-------------------------------------------------------------------------------------------------------|
c |                                |                                |                                     |
c | - Restarts:                    | - Reduce Clause DB:            | - Minimize Asserting:               |
c |   * LBD Queue    :     50      |   * First     :   4000         |    * size <  30                     |
c |   * Trail  Queue :   5000      |   * Inc       :    300         |    * lbd  <   6                     |
c |   * K            :   0.80      |   * Special   :   1000         |                                     |
c |   * R            :   1.40      |   * Protected :  (lbd)< 30     |                                     |
c |                                |                                |                                     |
c ==================================[ Search Statistics (every  10000 conflicts) ]=========================
c |                                                                                                       |
c |          RESTARTS           |          ORIGINAL         |              LEARNT              | Progress |
c |     3150       187      136 |  360892  1536161  3432414 |    17    63236     5721   366750 | 41.124 % |
c |     3241       188      135 |  360892  1536161  3432414 |    17    73236     5740   366750 | 41.124 % |
c |     3315       189      135 |  360892  1536161  3432414 |    17    83236     5762   366750 | 41.124 % |
c |     3404       189      135 |  360892  1536161  3432414 |    17    93236     5810   366750 | 41.124 % |
c |     3500       189      134 |  360892  1536161  3432414 |    18    58625     5826   411361 | 41.124 % |
c |     3547       191      135 |  360892  1536161  3432414 |    18    68625     5847   411361 | 41.124 % |
c |     3619       192      135 |  360892  1536161  3432414 |    18    78625     5864   411361 | 41.124 % |
c |     3679       193      135 |  360892  1536161  3432414 |    18    88625     5885   411361 | 41.124 % |
c |     3735       198      136 |  360892  1536161  3432414 |    18    98625     5907   411361 | 41.124 % |
c |     3821       200      136 |  360892  1536161  3432414 |    18   108625     5930   411361 | 41.124 % |
c |     3903       203      135 |  360892  1536161  3432414 |    19    70758     5952   459228 | 41.124 % |
c |     3952       205      136 |  360892  1536161  3432414 |    19    80758     5999   459228 | 41.124 % |
c |     4011       207      137 |  360892  1536161  3432414 |    19    90758     6024   459228 | 41.124 % |
c |     4073       207      137 |  360892  1536161  3432414 |    19   100758     6056   459228 | 41.124 % |
c |     4149       210      137 |  360892  1536161  3432414 |    19   110758     6080   459228 | 41.124 % |
c |     4208       210      137 |  360892  1536161  3432414 |    20    70384     6107   509602 | 41.124 % |
c |     4272       214      138 |  360892  1536161  3432414 |    20    80384     6156   509602 | 41.124 % |
c |     4346       217      138 |  360892  1536161  3432414 |    20    90384     6174   509602 | 41.124 % |
c |     4412       219      138 |  360892  1536161  3432414 |    20   100384     6218   509602 | 41.124 % |
c |     4474       219      138 |  360892  1536161  3432414 |    20   110384     6238   509602 | 41.124 % |
c |     4529       220      139 |  360892  1536161  3432414 |    20   120384     6256   509602 | 41.124 % |
c |     4588       223      139 |  360892  1536161  3432414 |    21    78092     6277   561894 | 41.124 % |
c |     4668       223      139 |  360892  1536161  3432414 |    21    88092     6307   561894 | 41.124 % |
c |     4732       225      139 |  360892  1536161  3432414 |    21    98092     6333   561894 | 41.124 % |
c |     4805       227      139 |  360892  1536161  3432414 |    21   108092     6356   561894 | 41.124 % |
c |     4867       232      139 |  360892  1536161  3432414 |    21   118092     6380   561894 | 41.124 % |
c |     4927       232      140 |  360892  1536161  3432414 |    22    72737     6404   617249 | 41.124 % |
c |     4991       233      140 |  360892  1536161  3432414 |    22    82737     6426   617249 | 41.124 % |
c |     5052       236      140 |  360892  1536161  3432414 |    22    92737     6442   617249 | 41.124 % |
c |     5115       236      140 |  360892  1536161  3432414 |    22   102737     6494   617249 | 41.124 % |
c |     5182       239      140 |  360892  1536161  3432414 |    22   112737     6516   617249 | 41.124 % |
c |     5272       241      140 |  360892  1536161  3432414 |    22   122737     6543   617249 | 41.124 % |
c |     5351       242      140 |  360892  1536161  3432414 |    23    74906     6575   675080 | 41.124 % |
c |     5415       243      140 |  360892  1536161  3432414 |    23    84906     6586   675080 | 41.124 % |
c |     5490       244      140 |  360892  1536161  3432414 |    23    94906     6605   675080 | 41.124 % |
c |     5557       244      140 |  360892  1536161  3432414 |    23   104906     6625   675080 | 41.124 % |
c |     5635       244      140 |  360892  1536161  3432414 |    23   114906     6647   675080 | 41.124 % |
c |     5735       244      139 |  360892  1536161  3432414 |    23   124906     6667   675080 | 41.124 % |
c |     5832       245      138 |  360892  1536161  3432414 |    23   134906     6678   675080 | 41.124 % |
c |     5888       248      139 |  360892  1536161  3432414 |    24    84662     6704   735324 | 41.124 % |
c |     5937       249      139 |  360892  1536161  3432414 |    24    94662     6714   735324 | 41.124 % |
c |     5982       249      140 |  360892  1536161  3432414 |    24   104662     6736   735324 | 41.124 % |
c |     6049       251      140 |  360892  1536161  3432414 |    24   114662     6755   735324 | 41.124 % |
c |     6114       252      140 |  360892  1536161  3432414 |    24   124662     6771   735324 | 41.124 % |
c |     6149       252      141 |  360892  1536161  3432414 |    24   134662     6796   735324 | 41.124 % |
c |     6214       254      141 |  360892  1536161  3432414 |    24   144662     6829   735324 | 41.124 % |
c |     6266       255      142 |  360892  1536161  3432414 |    25    92459     6842   797527 | 41.124 % |
c |     6334       259      142 |  360892  1536161  3432414 |    25   102459     6859   797527 | 41.124 % |
c |     6406       262      142 |  360892  1536161  3432414 |    25   112459     6874   797527 | 41.124 % |
c |     6463       264      142 |  360892  1536161  3432414 |    25   122459     6899   797527 | 41.124 % |
c |     6509       264      142 |  360892  1536161  3432414 |    25   132459     6911   797527 | 41.124 % |
c |     6564       273      143 |  360892  1536161  3432414 |    25   142459     6940   797527 | 41.124 % |
c |     6621       273      143 |  360892  1536161  3432414 |    26    85931     6953   864055 | 41.124 % |
c |     6665       277      144 |  360892  1536161  3432414 |    26    95931     6962   864055 | 41.124 % |
c |     6724       277      144 |  360892  1536161  3432414 |    26   105931     6978   864055 | 41.124 % |
c |     6783       277      144 |  360892  1536161  3432414 |    26   115931     6997   864055 | 41.124 % |
c |     6854       277      144 |  360892  1536161  3432414 |    26   125931     7018   864055 | 41.124 % |
c |     6901       279      144 |  360892  1536161  3432414 |    26   135931     7034   864055 | 41.124 % |
c |     6981       282      144 |  360892  1536161  3432414 |    26   145931     7047   864055 | 41.124 % |
c |     7039       283      144 |  360892  1536161  3432414 |    26   155931     7076   864055 | 41.124 % |
c |     7082       285      145 |  360892  1536161  3432414 |    27    97706     7092   932280 | 41.124 % |
c |     7152       286      145 |  360892  1536161  3432414 |    27   107706     7115   932280 | 41.124 % |
c |     7209       286      145 |  360892  1536161  3432414 |    27   117706     7129   932280 | 41.124 % |
c |     7246       288      146 |  360892  1536161  3432414 |    27   127706     7149   932280 | 41.124 % |
c |     7300       292      146 |  360892  1536161  3432414 |    27   137706     7168   932280 | 41.124 % |
c |     7357       294      146 |  360892  1536161  3432414 |    27   147706     7181   932280 | 41.124 % |
c |     7410       299      147 |  360046  1535315  3429876 |    27   156944     7240   932280 | 41.262 % |
c |     7483       299      146 |  360046  1535315  3429876 |    28    97584     7264  1001640 | 41.262 % |
c |     7524       301      147 |  360046  1535315  3429876 |    28   107584     7279  1001640 | 41.262 % |
c |     7578       301      147 |  360046  1535315  3429876 |    28   117584     7287  1001640 | 41.262 % |
c |     7652       302      147 |  360046  1535315  3429876 |    28   127584     7301  1001640 | 41.262 % |
c |     7717       306      147 |  360046  1535315  3429876 |    28   137584     7312  1001640 | 41.262 % |
c |     7786       308      147 |  360046  1535315  3429876 |    28   147584     7334  1001640 | 41.262 % |
c |     7834       308      148 |  360046  1535315  3429876 |    28   157584     7346  1001640 | 41.262 % |
c |     7904       309      148 |  360046  1535315  3429876 |    28   167584     7364  1001640 | 41.262 % |
c |     7945       310      148 |  360026  1535295  3429816 |    29   104411     7389  1074811 | 41.265 % |
c |     8012       310      148 |  360026  1535295  3429816 |    29   114411     7405  1074811 | 41.265 % |
c |     8077       310      148 |  360026  1535295  3429816 |    29   124411     7420  1074811 | 41.265 % |
c |     8140       311      148 |  360026  1535295  3429816 |    29   134411     7433  1074811 | 41.265 % |
c |     8201       312      148 |  360026  1535295  3429816 |    29   144411     7439  1074811 | 41.265 % |
c |     8262       319      148 |  360026  1535295  3429816 |    29   154411     7449  1074811 | 41.265 % |
c |     8331       319      148 |  360026  1535295  3429816 |    29   164411     7456  1074811 | 41.265 % |
c |     8400       328      148 |  360026  1535295  3429816 |    29   174411     7475  1074811 | 41.265 % |
c |     8455       328      149 |  360026  1535295  3429816 |    30   108770     7487  1150452 | 41.265 % |
c |     8533       330      148 |  360026  1535295  3429816 |    30   118770     7510  1150452 | 41.265 % |
c |     8602       330      148 |  360026  1535295  3429816 |    30   128770     7523  1150452 | 41.265 % |
c |     8683       332      148 |  360026  1535295  3429816 |    30   138770     7534  1150452 | 41.265 % |
c |     8753       332      148 |  360026  1535295  3429816 |    30   148770     7554  1150452 | 41.265 % |
c |     8848       332      148 |  360026  1535295  3429816 |    30   158770     7573  1150452 | 41.265 % |
c |     8920       334      147 |  360026  1535295  3429816 |    30   168770     7585  1150452 | 41.265 % |
c |     8987       336      147 |  360026  1535295  3429816 |    30   178770     7595  1150452 | 41.265 % |
c |     9055       337      147 |  360026  1535295  3429816 |    31   110407     7606  1228815 | 41.265 % |
c |     9128       342      147 |  360018  1535287  3429792 |    31   120406     7617  1228815 | 41.266 % |
c |     9178       342      148 |  360018  1535287  3429792 |    31   130406     7627  1228815 | 41.266 % |
c |     9246       343      148 |  360018  1535287  3429792 |    31   140406     7633  1228815 | 41.266 % |
c |     9329       343      147 |  360018  1535287  3429792 |    31   150406     7649  1228815 | 41.266 % |
c |     9389       343      148 |  360018  1535287  3429792 |    31   160406     7657  1228815 | 41.266 % |
c |     9449       343      148 |  360018  1535287  3429792 |    31   170406     7668  1228815 | 41.266 % |
c |     9525       343      148 |  360018  1535287  3429792 |    31   180406     7686  1228815 | 41.266 % |
c |     9593       345      148 |  360018  1535287  3429792 |    32   110226     7702  1308995 | 41.266 % |
c |     9659       345      148 |  360018  1535287  3429792 |    32   120226     7718  1308995 | 41.266 % |
c |     9729       347      148 |  360018  1535287  3429792 |    32   130226     7725  1308995 | 41.266 % |
c |     9793       348      148 |  360018  1535287  3429792 |    32   140226     7736  1308995 | 41.266 % |
c |     9866       349      147 |  360018  1535287  3429792 |    32   150226     7753  1308995 | 41.266 % |
c |     9939       350      147 |  360018  1535287  3429792 |    32   160226     7759  1308995 | 41.266 % |
c |    10024       350      147 |  360018  1535287  3429792 |    32   170226     7767  1308995 | 41.266 % |
c |    10097       352      147 |  360018  1535287  3429792 |    32   180226     7782  1308995 | 41.266 % |
c |    10172       352      147 |  360018  1535287  3429792 |    32   190226     7791  1308995 | 41.266 % |
c |    10238       353      147 |  360018  1535287  3429792 |    33   115200     7806  1394021 | 41.266 % |
c |    10300       354      147 |  360018  1535287  3429792 |    33   125200     7825  1394021 | 41.266 % |
c |    10364       356      147 |  360018  1535287  3429792 |    33   135200     7840  1394021 | 41.266 % |
c |    10404       357      148 |  360018  1535287  3429792 |    33   145200     7854  1394021 | 41.266 % |
c |    10473       359      147 |  360018  1535287  3429792 |    33   155200     7869  1394021 | 41.266 % |
c |    10507       360      148 |  360018  1535287  3429792 |    33   165200     7878  1394021 | 41.266 % |
c |    10555       362      148 |  360018  1535287  3429792 |    33   175200     7899  1394021 | 41.266 % |
c |    10610       362      148 |  360018  1535287  3429792 |    33   185200     7909  1394021 | 41.266 % |
c |    10656       362      149 |  360018  1535287  3429792 |    33   195200     7919  1394021 | 41.266 % |
c |    10723       362      149 |  360018  1535287  3429792 |    34   119423     7931  1479798 | 41.266 % |
c |    10774       362      149 |  360018  1535287  3429792 |    34   129423     7953  1479798 | 41.266 % |
c |    10823       363      149 |  360018  1535287  3429792 |    34   139423     7964  1479798 | 41.266 % |
c |    10871       363      149 |  360018  1535287  3429792 |    34   149423     8000  1479798 | 41.266 % |
c |    10937       372      149 |  360018  1535287  3429792 |    34   159423     8022  1479798 | 41.266 % |
c |    10994       372      150 |  360018  1535287  3429792 |    34   169423     8027  1479798 | 41.266 % |
c |    11044       374      150 |  360018  1535287  3429792 |    34   179423     8032  1479798 | 41.266 % |
c |    11078       383      150 |  360018  1535287  3429792 |    34   189423     8037  1479798 | 41.266 % |
c |    11142       384      150 |  360018  1535287  3429792 |    34   199423     8052  1479798 | 41.266 % |
c |    11194       384      150 |  360018  1535287  3429792 |    35   120359     8066  1568862 | 41.266 % |
c |    11232       384      151 |  360018  1535287  3429792 |    35   130359     8075  1568862 | 41.266 % |
c |    11282       384      151 |  360018  1535287  3429792 |    35   140359     8085  1568862 | 41.266 % |
c |    11323       385      151 |  360018  1535287  3429792 |    35   150359     8095  1568862 | 41.266 % |
c |    11377       386      152 |  360018  1535287  3429792 |    35   160359     8104  1568862 | 41.266 % |
c |    11427       388      152 |  360018  1535287  3429792 |    35   170359     8113  1568862 | 41.266 % |
c |    11484       392      152 |  360018  1535287  3429792 |    35   180359     8132  1568862 | 41.266 % |
c |    11529       392      152 |  360018  1535287  3429792 |    35   190359     8138  1568862 | 41.266 % |
c |    11578       397      152 |  360018  1535287  3429792 |    35   200359     8145  1568862 | 41.266 % |
c |    11599       405      153 |  360018  1535287  3429792 |    35   210359     8157  1568862 | 41.266 % |
c |    11630       405      153 |  360018  1535287  3429792 |    36   129973     8164  1659248 | 41.266 % |
c |    11691       414      153 |  360018  1535287  3429792 |    36   139973     8172  1659248 | 41.266 % |
c |    11749       414      154 |  360018  1535287  3429792 |    36   149973     8184  1659248 | 41.266 % |
c |    11812       417      154 |  360018  1535287  3429792 |    36   159973     8198  1659248 | 41.266 % |
c |    11856       425      154 |  360018  1535287  3429792 |    36   169973     8208  1659248 | 41.266 % |
c |    11911       427      154 |  360018  1535287  3429792 |    36   179973     8233  1659248 | 41.266 % |
c |    11959       430      154 |  360018  1535287  3429792 |    36   189973     8251  1659248 | 41.266 % |
c |    12018       430      154 |  360018  1535287  3429792 |    36   199973     8263  1659248 | 41.266 % |
c |    12059       439      155 |  360018  1535287  3429792 |    36   209973     8271  1659248 | 41.266 % |
c |    12110       440      155 |  360018  1535287  3429792 |    37   124939     8289  1754282 | 41.266 % |
c |    12174       443      155 |  360018  1535287  3429792 |    37   134939     8307  1754282 | 41.266 % |
c |    12243       447      155 |  360018  1535287  3429792 |    37   144939     8315  1754282 | 41.266 % |
c |    12296       448      155 |  360018  1535287  3429792 |    37   154939     8337  1754282 | 41.266 % |
c |    12374       449      155 |  360018  1535287  3429792 |    37   164939     8356  1754282 | 41.266 % |
c |    12407       454      155 |  360018  1535287  3429792 |    37   174939     8362  1754282 | 41.266 % |
c |    12462       455      155 |  360018  1535287  3429792 |    37   184939     8373  1754282 | 41.266 % |
c |    12532       457      155 |  360018  1535287  3429792 |    37   194939     8386  1754282 | 41.266 % |
c |    12602       457      155 |  360018  1535287  3429792 |    37   204939     8402  1754282 | 41.266 % |
c |    12644       461      155 |  360018  1535287  3429792 |    37   214939     8410  1754282 | 41.266 % |
c |    12709       461      155 |  360018  1535287  3429792 |    38   127216     8426  1852005 | 41.266 % |
c |    12746       462      156 |  360018  1535287  3429792 |    38   137216     8427  1852005 | 41.266 % |
c |    12799       464      156 |  360018  1535287  3429792 |    38   147216     8439  1852005 | 41.266 % |
c |    12847       465      156 |  360018  1535287  3429792 |    38   157216     8448  1852005 | 41.266 % |
c |    12913       465      156 |  360018  1535287  3429792 |    38   167216     8458  1852005 | 41.266 % |
c |    12963       465      156 |  360018  1535287  3429792 |    38   177216     8469  1852005 | 41.266 % |
c |    13038       465      156 |  360018  1535287  3429792 |    38   187216     8486  1852005 | 41.266 % |
c |    13088       468      156 |  360018  1535287  3429792 |    38   197216     8500  1852005 | 41.266 % |
c |    13150       468      156 |  360018  1535287  3429792 |    38   207216     8514  1852005 | 41.266 % |
c |    13222       469      156 |  360018  1535287  3429792 |    38   217216     8520  1852005 | 41.266 % |
c |    13294       469      156 |  360018  1535287  3429792 |    38   227216     8549  1852005 | 41.266 % |
c |    13356       470      156 |  360018  1535287  3429792 |    39   139732     8559  1949489 | 41.266 % |
c |    13419       472      156 |  360018  1535287  3429792 |    39   149732     8572  1949489 | 41.266 % |
c |    13466       474      156 |  360018  1535287  3429792 |    39   159732     8581  1949489 | 41.266 % |
c |    13514       476      156 |  360018  1535287  3429792 |    39   169732     8588  1949489 | 41.266 % |
c |    13570       476      156 |  360018  1535287  3429792 |    39   179732     8596  1949489 | 41.266 % |
c |    13614       476      157 |  360018  1535287  3429792 |    39   189732     8621  1949489 | 41.266 % |
c |    13694       477      157 |  360018  1535287  3429792 |    39   199732     8631  1949489 | 41.266 % |
c |    13737       478      157 |  360018  1535287  3429792 |    39   209732     8641  1949489 | 41.266 % |
c |    13779       478      157 |  360018  1535287  3429792 |    39   219732     8647  1949489 | 41.266 % |
c |    13842       484      157 |  360018  1535287  3429792 |    39   229732     8654  1949489 | 41.266 % |
c |    13910       486      157 |  360018  1535287  3429792 |    40   138112     8661  2051109 | 41.266 % |
c |    13957       486      157 |  360018  1535287  3429792 |    40   148112     8669  2051109 | 41.266 % |
c |    14020       486      157 |  360018  1535287  3429792 |    40   158112     8679  2051109 | 41.266 % |
c |    14072       487      157 |  360018  1535287  3429792 |    40   168112     8689  2051109 | 41.266 % |
c |    14121       487      157 |  360018  1535287  3429792 |    40   178112     8702  2051109 | 41.266 % |
c |    14180       489      157 |  360018  1535287  3429792 |    40   188112     8711  2051109 | 41.266 % |
c |    14253       489      157 |  360018  1535287  3429792 |    40   198112     8716  2051109 | 41.266 % |
c |    14305       489      157 |  360018  1535287  3429792 |    40   208112     8724  2051109 | 41.266 % |
c |    14337       490      158 |  360018  1535287  3429792 |    40   218112     8731  2051109 | 41.266 % |
c |    14385       490      158 |  360018  1535287  3429792 |    40   228112     8742  2051109 | 41.266 % |
c |    14476       492      158 |  360018  1535287  3429792 |    40   238112     8750  2051109 | 41.266 % |
c |    14543       492      158 |  360018  1535287  3429792 |    41   144514     8763  2154707 | 41.266 % |
c |    14596       492      158 |  360018  1535287  3429792 |    41   154514     8767  2154707 | 41.266 % |
c |    14658       494      158 |  360018  1535287  3429792 |    41   164514     8779  2154707 | 41.266 % |
c |    14719       495      158 |  360018  1535287  3429792 |    41   174514     8788  2154707 | 41.266 % |
c |    14786       495      158 |  360018  1535287  3429792 |    41   184514     8799  2154707 | 41.266 % |
c |    14848       497      158 |  360018  1535287  3429792 |    41   194514     8807  2154707 | 41.266 % |
c |    14908       498      158 |  360018  1535287  3429792 |    41   204514     8812  2154707 | 41.266 % |
c |    14967       502      158 |  360018  1535287  3429792 |    41   214514     8822  2154707 | 41.266 % |
c |    15022       503      158 |  360018  1535287  3429792 |    41   224514     8833  2154707 | 41.266 % |
c |    15086       503      158 |  360018  1535287  3429792 |    41   234514     8863  2154707 | 41.266 % |
c |    15161       503      158 |  360018  1535287  3429792 |    41   244514     8875  2154707 | 41.266 % |
c |    15231       504      158 |  360018  1535287  3429792 |    42   146325     8888  2262896 | 41.266 % |
c |    15280       505      158 |  360018  1535287  3429792 |    42   156325     8897  2262896 | 41.266 % |
c |    15308       505      158 |  360018  1535287  3429792 |    42   166325     8900  2262896 | 41.266 % |
c |    15366       505      158 |  360018  1535287  3429792 |    42   176325     8905  2262896 | 41.266 % |
c |    15427       505      158 |  360018  1535287  3429792 |    42   186325     8914  2262896 | 41.266 % |
c |    15494       509      158 |  360018  1535287  3429792 |    42   196325     8931  2262896 | 41.266 % |
c |    15569       512      158 |  360018  1535287  3429792 |    42   206325     8935  2262896 | 41.266 % |
c |    15626       512      158 |  360018  1535287  3429792 |    42   216325     8939  2262896 | 41.266 % |
c |    15660       517      159 |  360018  1535287  3429792 |    42   226325     8948  2262896 | 41.266 % |
c |    15726       519      158 |  360018  1535287  3429792 |    42   236325     8952  2262896 | 41.266 % |
c |    15804       521      158 |  360018  1535287  3429792 |    42   246325     8958  2262896 | 41.266 % |
c |    15865       521      158 |  360018  1535287  3429792 |    43   148172     8960  2371049 | 41.266 % |
c |    15944       521      158 |  360018  1535287  3429792 |    43   158172     8979  2371049 | 41.266 % |
c |    16023       521      158 |  360018  1535287  3429792 |    43   168172     9006  2371049 | 41.266 % |
c |    16085       522      158 |  360018  1535287  3429792 |    43   178172     9022  2371049 | 41.266 % |
c |    16172       522      158 |  360018  1535287  3429792 |    43   188172     9037  2371049 | 41.266 % |
c |    16226       528      158 |  360018  1535287  3429792 |    43   198172     9044  2371049 | 41.266 % |
c |    16292       529      158 |  360018  1535287  3429792 |    43   208172     9055  2371049 | 41.266 % |
c |    16350       529      158 |  360018  1535287  3429792 |    43   218172     9073  2371049 | 41.266 % |
c |    16425       530      158 |  360018  1535287  3429792 |    43   228172     9088  2371049 | 41.266 % |
c |    16464       532      158 |  360018  1535287  3429792 |    43   238172     9092  2371049 | 41.266 % |
c |    16518       532      158 |  360018  1535287  3429792 |    43   248172     9097  2371049 | 41.266 % |
c |    16583       533      158 |  360018  1535287  3429792 |    43   258172     9103  2371049 | 41.266 % |
c |    16641       534      158 |  360018  1535287  3429792 |    44   156055     9109  2483166 | 41.266 % |
c |    16706       536      158 |  360018  1535287  3429792 |    44   166055     9116  2483166 | 41.266 % |
c |    16776       536      158 |  360018  1535287  3429792 |    44   176055     9126  2483166 | 41.266 % |
c |    16844       536      158 |  360018  1535287  3429792 |    44   186055     9134  2483166 | 41.266 % |
c |    16915       537      158 |  360018  1535287  3429792 |    44   196055     9140  2483166 | 41.266 % |
c |    16974       537      158 |  360018  1535287  3429792 |    44   206055     9148  2483166 | 41.266 % |
c |    17023       538      158 |  360018  1535287  3429792 |    44   216055     9159  2483166 | 41.266 % |
c |    17100       540      158 |  360018  1535287  3429792 |    44   226055     9169  2483166 | 41.266 % |
c |    17156       540      158 |  360018  1535287  3429792 |    44   236055     9177  2483166 | 41.266 % |
c |    17180       548      158 |  360018  1535287  3429792 |    44   246055     9188  2483166 | 41.266 % |
c |    17256       548      158 |  360018  1535287  3429792 |    44   256055     9197  2483166 | 41.266 % |
c |    17308       548      158 |  360018  1535287  3429792 |    44   266055     9210  2483166 | 41.266 % |
c |    17363       548      158 |  360018  1535287  3429792 |    45   160784     9218  2598437 | 41.266 % |
c |    17422       548      158 |  360018  1535287  3429792 |    45   170784     9237  2598437 | 41.266 % |
c |    17493       548      158 |  360018  1535287  3429792 |    45   180784     9248  2598437 | 41.266 % |
c |    17545       550      159 |  360018  1535287  3429792 |    45   190784     9254  2598437 | 41.266 % |
c |    17608       550      159 |  360018  1535287  3429792 |    45   200784     9258  2598437 | 41.266 % |
c |    17641       552      159 |  360018  1535287  3429792 |    45   210784     9263  2598437 | 41.266 % |
c |    17696       552      159 |  360018  1535287  3429792 |    45   220784     9268  2598437 | 41.266 % |
