c
c This is glucose 2.1 --  based on MiniSAT (Many thanks to MiniSAT team)
c
c WARNING: for repeatability, setting FPU to use double precision
c ========================================[ Problem Statistics ]===========================================
c |                                                                                                       |
c |  Number of variables:        631879                                                                   |
c |  Number of clauses:         1606062                                                                   |
c |  Parse time:                   0.49 s                                                                 |
c |                                                                                                       |
c ========================================[ MAGIC CONSTANTS ]==============================================
c | Constants are supposed to work well together :-)                                                      |
c | however, if you find better choices, please let us known...                                           |
c |-------------------------------------------------------------------------------------------------------|
c |                                |                                |                                     |
c | - Restarts:                    | - Reduce Clause DB:            | - Minimize Asserting:               |
c |   * LBD Queue    :     50      |   * First     :   4000         |    * size <  30                     |
c |   * Trail  Queue :   5000      |   * Inc       :    300         |    * lbd  <   6                     |
c |   * K            :   0.80      |   * Special   :   1000         |                                     |
c |   * R            :   1.40      |   * Protected :  (lbd)< 30     |                                     |
c |                                |                                |                                     |
c ==================================[ Search Statistics (every  10000 conflicts) ]=========================
c |                                                                                                       |
c |          RESTARTS           |          ORIGINAL         |              LEARNT              | Progress |
c |     2464       127      174 |  372036  1583662  3540560 |    17    51462     4236   378537 | 41.122 % |
c |     2488       134      176 |  372036  1583662  3540560 |    17    61462     4257   378537 | 41.122 % |
c |     2540       136      177 |  372036  1583662  3540560 |    17    71462     4304   378537 | 41.122 % |
c |     2592       137      177 |  372036  1583662  3540560 |    17    81462     4360   378537 | 41.122 % |
c |     2671       137      175 |  372036  1583662  3540560 |    18    45844     4389   424155 | 41.122 % |
c |     2730       137      175 |  372036  1583662  3540560 |    18    55844     4418   424155 | 41.122 % |
c |     2793       137      175 |  372036  1583662  3540560 |    18    65844     4452   424155 | 41.122 % |
c |     2848       146      175 |  372036  1583662  3540560 |    18    75844     4474   424155 | 41.122 % |
c |     2910       146      175 |  372036  1583662  3540560 |    18    85844     4501   424155 | 41.122 % |
c |     2971       146      175 |  372036  1583662  3540560 |    18    95844     4523   424155 | 41.122 % |
c |     3037       147      174 |  372036  1583662  3540560 |    19    57626     4541   472373 | 41.122 % |
c |     3085       147      175 |  372036  1583662  3540560 |    19    67626     4568   472373 | 41.122 % |
c |     3138       149      175 |  372036  1583662  3540560 |    19    77626     4600   472373 | 41.122 % |
c |     3199       149      175 |  372036  1583662  3540560 |    19    87626     4612   472373 | 41.122 % |
c |     3265       150      174 |  372036  1583662  3540560 |    19    97626     4633   472373 | 41.122 % |
c |     3296       170      175 |  372036  1583662  3540560 |    20    56826     4656   523173 | 41.122 % |
c |     3369       170      175 |  372036  1583662  3540560 |    20    66826     4689   523173 | 41.122 % |
c |     3436       173      174 |  372036  1583662  3540560 |    20    76826     4709   523173 | 41.122 % |
c |     3455       205      176 |  372036  1583662  3540560 |    20    86826     4755   523173 | 41.122 % |
c |     3518       206      176 |  372036  1583662  3540560 |    20    96826     4810   523173 | 41.122 % |
c |     3586       206      175 |  372036  1583662  3540560 |    20   106826     4841   523173 | 41.122 % |
c |     3637       206      175 |  372036  1583662  3540560 |    21    63477     4889   576522 | 41.122 % |
c |     3659       238      177 |  372036  1583662  3540560 |    21    73477     4952   576522 | 41.122 % |
c |     3723       238      177 |  372036  1583662  3540560 |    21    83477     4986   576522 | 41.122 % |
c |     3798       239      176 |  372036  1583662  3540560 |    21    93477     5001   576522 | 41.122 % |
c |     3866       242      175 |  371968  1583594  3540356 |    21   103475     5031   576522 | 41.133 % |
c |     3920       242      176 |  371968  1583594  3540356 |    22    57449     5037   632548 | 41.133 % |
c |     3957       243      176 |  371968  1583594  3540356 |    22    67449     5056   632548 | 41.133 % |
c |     3982       245      178 |  371968  1583594  3540356 |    22    77449     5083   632548 | 41.133 % |
c |     4035       245      178 |  371968  1583594  3540356 |    22    87449     5113   632548 | 41.133 % |
c |     4073       251      179 |  371968  1583594  3540356 |    22    97449     5136   632548 | 41.133 % |
c |     4128       251      179 |  371968  1583594  3540356 |    22   107449     5148   632548 | 41.133 % |
c |     4159       253      180 |  371968  1583594  3540356 |    23    58824     5163   691173 | 41.133 % |
c |     4218       255      180 |  371968  1583594  3540356 |    23    68824     5177   691173 | 41.133 % |
c |     4253       255      181 |  371968  1583594  3540356 |    23    78824     5183   691173 | 41.133 % |
c |     4288       255      181 |  371968  1583594  3540356 |    23    88824     5199   691173 | 41.133 % |
c |     4334       255      182 |  371968  1583594  3540356 |    23    98824     5215   691173 | 41.133 % |
c |     4381       262      182 |  371968  1583594  3540356 |    23   108824     5256   691173 | 41.133 % |
c |     4438       266      182 |  371968  1583594  3540356 |    23   118824     5277   691173 | 41.133 % |
c |     4511       269      181 |  371968  1583594  3540356 |    24    67625     5283   752372 | 41.133 % |
c |     4568       269      181 |  371968  1583594  3540356 |    24    77625     5294   752372 | 41.133 % |
c |     4602       269      182 |  371968  1583594  3540356 |    24    87625     5299   752372 | 41.133 % |
c |     4648       269      182 |  371968  1583594  3540356 |    24    97625     5322   752372 | 41.133 % |
c |     4685       269      183 |  371968  1583594  3540356 |    24   107625     5335   752372 | 41.133 % |
c |     4747       269      183 |  371922  1583548  3540218 |    24   117624     5354   752372 | 41.140 % |
c |     4808       271      183 |  371922  1583548  3540218 |    24   127624     5368   752372 | 41.140 % |
c |     4852       271      183 |  371922  1583548  3540218 |    25    73848     5382   816148 | 41.140 % |
c |     4938       271      182 |  371922  1583548  3540218 |    25    83848     5388   816148 | 41.140 % |
c |     4989       272      182 |  371922  1583548  3540218 |    25    93848     5409   816148 | 41.140 % |
c |     5028       272      182 |  371922  1583548  3540218 |    25   103848     5414   816148 | 41.140 % |
c |     5065       286      183 |  371922  1583548  3540218 |    25   113848     5458   816148 | 41.140 % |
c |     5080       288      185 |  371922  1583548  3540218 |    25   123848     5493   816148 | 41.140 % |
c |     5127       288      185 |  371922  1583548  3540218 |    26    67450     5502   882546 | 41.140 % |
c |     5148       296      186 |  371922  1583548  3540218 |    26    77450     5528   882546 | 41.140 % |
c |     5198       304      186 |  371922  1583548  3540218 |    26    87450     5583   882546 | 41.140 % |
c |     5255       304      186 |  371922  1583548  3540218 |    26    97450     5584   882546 | 41.140 % |
c |     5302       304      186 |  371922  1583548  3540218 |    26   107450     5597   882546 | 41.140 % |
c |     5358       304      186 |  371922  1583548  3540218 |    26   117450     5607   882546 | 41.140 % |
c |     5402       316      186 |  371922  1583548  3540218 |    26   127450     5624   882546 | 41.140 % |
c |     5440       316      187 |  371922  1583548  3540218 |    26   137450     5635   882546 | 41.140 % |
c |     5498       317      187 |  371922  1583548  3540218 |    27    78441     5648   951555 | 41.140 % |
c |     5544       317      187 |  371922  1583548  3540218 |    27    88441     5677   951555 | 41.140 % |
c |     5583       317      188 |  371922  1583548  3540218 |    27    98441     5697   951555 | 41.140 % |
c |     5650       317      187 |  371922  1583548  3540218 |    27   108441     5711   951555 | 41.140 % |
c |     5700       320      187 |  371922  1583548  3540218 |    27   118441     5723   951555 | 41.140 % |
c |     5722       324      188 |  371922  1583548  3540218 |    27   128441     5730   951555 | 41.140 % |
c |     5766       331      189 |  371922  1583548  3540218 |    27   138441     5752   951555 | 41.140 % |
c |     5828       331      188 |  371922  1583548  3540218 |    28    76831     5782  1023165 | 41.140 % |
c |     5884       332      188 |  371922  1583548  3540218 |    28    86831     5787  1023165 | 41.140 % |
c |     5934       332      188 |  371922  1583548  3540218 |    28    96831     5789  1023165 | 41.140 % |
c |     5968       334      189 |  371922  1583548  3540218 |    28   106831     5797  1023165 | 41.140 % |
c |     6037       337      188 |  371922  1583548  3540218 |    28   116831     5801  1023165 | 41.140 % |
c |     6109       337      188 |  371922  1583548  3540218 |    28   126831     5811  1023165 | 41.140 % |
c |     6183       338      187 |  371922  1583548  3540218 |    28   136831     5815  1023165 | 41.140 % |
c |     6227       341      187 |  371922  1583548  3540218 |    28   146831     5824  1023165 | 41.140 % |
c |     6285       342      187 |  371922  1583548  3540218 |    29    82673     5838  1097323 | 41.140 % |
c |     6325       345      188 |  371922  1583548  3540218 |    29    92673     5851  1097323 | 41.140 % |
c |     6395       345      187 |  371922  1583548  3540218 |    29   102673     5853  1097323 | 41.140 % |
c |     6446       345      187 |  371922  1583548  3540218 |    29   112673     5853  1097323 | 41.140 % |
c |     6502       345      187 |  371922  1583548  3540218 |    29   122673     5859  1097323 | 41.140 % |
c |     6539       345      188 |  371922  1583548  3540218 |    29   132673     5867  1097323 | 41.140 % |
c |     6581       350      188 |  371626  1583252  3539330 |    29   142421     5917  1097323 | 41.187 % |
c |     6620       357      188 |  371626  1583252  3539330 |    29   152421     5947  1097323 | 41.187 % |
c |     6666       359      189 |  371626  1583252  3539330 |    30    85748     5954  1173996 | 41.187 % |
c |     6735       359      188 |  371626  1583252  3539330 |    30    95748     5955  1173996 | 41.187 % |
c |     6777       361      188 |  371626  1583252  3539330 |    30   105748     5963  1173996 | 41.187 % |
c |     6841       364      188 |  371626  1583252  3539330 |    30   115748     5973  1173996 | 41.187 % |
c |     6898       364      188 |  371626  1583252  3539330 |    30   125748     5983  1173996 | 41.187 % |
c |     6934       364      188 |  371626  1583252  3539330 |    30   135748     6001  1173996 | 41.187 % |
c |     6983       383      189 |  371626  1583252  3539330 |    30   145748     6009  1173996 | 41.187 % |
c |     7030       383      189 |  371626  1583252  3539330 |    30   155748     6015  1173996 | 41.187 % |
c |     7092       383      188 |  371626  1583252  3539330 |    31    86400     6026  1253344 | 41.187 % |
c |     7138       411      189 |  371626  1583252  3539330 |    31    96400     6046  1253344 | 41.187 % |
c |     7196       411      188 |  371626  1583252  3539330 |    31   106400     6052  1253344 | 41.187 % |
c |     7241       414      189 |  371626  1583252  3539330 |    31   116400     6069  1253344 | 41.187 % |
c |     7292       416      189 |  371626  1583252  3539330 |    31   126400     6091  1253344 | 41.187 % |
c |     7374       416      188 |  371626  1583252  3539330 |    31   136400     6096  1253344 | 41.187 % |
c |     7439       417      188 |  371626  1583252  3539330 |    31   146400     6108  1253344 | 41.187 % |
c |     7493       417      188 |  371604  1583230  3539264 |    31   156399     6169  1253344 | 41.191 % |
c |     7523       427      188 |  371604  1583230  3539264 |    32    84450     6191  1335293 | 41.191 % |
c |     7578       431      188 |  371604  1583230  3539264 |    32    94450     6205  1335293 | 41.191 % |
c |     7615       435      189 |  371604  1583230  3539264 |    32   104450     6215  1335293 | 41.191 % |
c |     7656       437      189 |  371604  1583230  3539264 |    32   114450     6225  1335293 | 41.191 % |
c |     7702       437      189 |  371604  1583230  3539264 |    32   124450     6239  1335293 | 41.191 % |
c |     7711       449      190 |  371604  1583230  3539264 |    32   134450     6252  1335293 | 41.191 % |
c |     7753       481      190 |  371604  1583230  3539264 |    32   144450     6270  1335293 | 41.191 % |
c |     7799       483      191 |  371604  1583230  3539264 |    32   154450     6284  1335293 | 41.191 % |
c |     7824       483      191 |  371604  1583230  3539264 |    32   164450     6300  1335293 | 41.191 % |
c |     7867       492      191 |  371604  1583230  3539264 |    33    89876     6307  1419867 | 41.191 % |
c |     7931       498      191 |  371604  1583230  3539264 |    33    99876     6309  1419867 | 41.191 % |
c |     7980       501      191 |  371604  1583230  3539264 |    33   109876     6315  1419867 | 41.191 % |
c |     8043       508      191 |  371604  1583230  3539264 |    33   119876     6325  1419867 | 41.191 % |
c |     8088       512      191 |  371604  1583230  3539264 |    33   129876     6332  1419867 | 41.191 % |
c |     8154       514      191 |  371604  1583230  3539264 |    33   139876     6334  1419867 | 41.191 % |
c |     8204       514      191 |  371604  1583230  3539264 |    33   149876     6340  1419867 | 41.191 % |
c |     8276       514      190 |  371604  1583230  3539264 |    33   159876     6341  1419867 | 41.191 % |
c |     8316       516      191 |  371604  1583230  3539264 |    33   169876     6349  1419867 | 41.191 % |
c |     8368       518      191 |  371604  1583230  3539264 |    34    92682     6359  1507061 | 41.191 % |
c |     8438       518      190 |  371604  1583230  3539264 |    34   102682     6361  1507061 | 41.191 % |
c |     8495       519      190 |  371604  1583230  3539264 |    34   112682     6368  1507061 | 41.191 % |
c |     8529       522      191 |  371604  1583230  3539264 |    34   122682     6378  1507061 | 41.191 % |
c |     8546       534      191 |  371604  1583230  3539264 |    34   132682     6391  1507061 | 41.191 % |
c |     8616       537      191 |  371604  1583230  3539264 |    34   142682     6396  1507061 | 41.191 % |
c |     8656       537      191 |  371604  1583230  3539264 |    34   152682     6409  1507061 | 41.191 % |
c |     8691       558      192 |  371604  1583230  3539264 |    34   162682     6427  1507061 | 41.191 % |
c |     8741       560      192 |  371604  1583230  3539264 |    34   172682     6436  1507061 | 41.191 % |
c |     8798       560      192 |  371604  1583230  3539264 |    35    92895     6442  1596848 | 41.191 % |
c |     8842       564      192 |  371604  1583230  3539264 |    35   102895     6456  1596848 | 41.191 % |
c |     8896       564      192 |  371604  1583230  3539264 |    35   112895     6462  1596848 | 41.191 % |
c |     8923       565      192 |  371604  1583230  3539264 |    35   122895     6463  1596848 | 41.191 % |
c |     8973       565      192 |  371604  1583230  3539264 |    35   132895     6463  1596848 | 41.191 % |
c |     9040       566      192 |  371604  1583230  3539264 |    35   142895     6471  1596848 | 41.191 % |
c |     9088       569      192 |  371604  1583230  3539264 |    35   152895     6479  1596848 | 41.191 % |
c |     9123       575      192 |  371604  1583230  3539264 |    35   162895     6501  1596848 | 41.191 % |
c |     9171       575      192 |  371604  1583230  3539264 |    35   172895     6517  1596848 | 41.191 % |
c |     9230       576      192 |  371604  1583230  3539264 |    35   182895     6523  1596848 | 41.191 % |
c |     9279       576      192 |  371604  1583230  3539264 |    36   100488     6527  1689255 | 41.191 % |
c |     9327       576      192 |  371604  1583230  3539264 |    36   110488     6533  1689255 | 41.191 % |
c |     9375       576      193 |  371604  1583230  3539264 |    36   120488     6540  1689255 | 41.191 % |
c |     9398       582      193 |  371604  1583230  3539264 |    36   130488     6549  1689255 | 41.191 % |
c |     9461       600      193 |  371604  1583230  3539264 |    36   140488     6557  1689255 | 41.191 % |
c |     9482       600      194 |  371604  1583230  3539264 |    36   150488     6567  1689255 | 41.191 % |
c |     9532       600      194 |  371604  1583230  3539264 |    36   160488     6579  1689255 | 41.191 % |
c |     9586       602      194 |  371604  1583230  3539264 |    36   170488     6580  1689255 | 41.191 % |
c |     9614       602      194 |  371604  1583230  3539264 |    36   180488     6580  1689255 | 41.191 % |
c |     9666       602      194 |  371604  1583230  3539264 |    37    95528     6581  1784215 | 41.191 % |
c |     9708       602      194 |  371604  1583230  3539264 |    37   105528     6593  1784215 | 41.191 % |
c |     9739       608      195 |  371604  1583230  3539264 |    37   115528     6612  1784215 | 41.191 % |
c |     9756       639      195 |  371604  1583230  3539264 |    37   125528     6630  1784215 | 41.191 % |
c |     9803       648      195 |  371604  1583230  3539264 |    37   135528     6636  1784215 | 41.191 % |
c |     9849       648      195 |  371604  1583230  3539264 |    37   145528     6642  1784215 | 41.191 % |
c |     9888       648      196 |  371604  1583230  3539264 |    37   155528     6648  1784215 | 41.191 % |
c |     9943       648      196 |  371604  1583230  3539264 |    37   165528     6656  1784215 | 41.191 % |
c |     9980       648      196 |  371604  1583230  3539264 |    37   175528     6658  1784215 | 41.191 % |
c |    10030       649      196 |  371604  1583230  3539264 |    37   185528     6666  1784215 | 41.191 % |
c |    10062       649      196 |  371604  1583230  3539264 |    38    97889     6668  1881854 | 41.191 % |
c |    10108       649      196 |  371604  1583230  3539264 |    38   107889     6673  1881854 | 41.191 % |
c |    10149       649      197 |  371604  1583230  3539264 |    38   117889     6678  1881854 | 41.191 % |
c |    10187       664      197 |  371604  1583230  3539264 |    38   127889     6686  1881854 | 41.191 % |
c |    10218       664      197 |  371604  1583230  3539264 |    38   137889     6691  1881854 | 41.191 % |
c |    10261       664      197 |  371604  1583230  3539264 |    38   147889     6695  1881854 | 41.191 % |
c |    10310       664      197 |  371604  1583230  3539264 |    38   157889     6697  1881854 | 41.191 % |
c |    10312       669      198 |  371604  1583230  3539264 |    38   167889     6697  1881854 | 41.191 % |
c |    10346       669      199 |  371604  1583230  3539264 |    38   177889     6706  1881854 | 41.191 % |
c |    10383       674      199 |  371604  1583230  3539264 |    38   187889     6710  1881854 | 41.191 % |
c |    10429       674      199 |  371604  1583230  3539264 |    38   197889     6718  1881854 | 41.191 % |
c |    10477       674      199 |  371604  1583230  3539264 |    39   107698     6719  1982045 | 41.191 % |
c |    10502       678      199 |  371604  1583230  3539264 |    39   117698     6721  1982045 | 41.191 % |
c |    10562       678      199 |  371604  1583230  3539264 |    39   127698     6726  1982045 | 41.191 % |
c |    10610       678      199 |  371604  1583230  3539264 |    39   137698     6730  1982045 | 41.191 % |
c |    10652       678      199 |  371604  1583230  3539264 |    39   147698     6731  1982045 | 41.191 % |
c |    10703       678      199 |  371604  1583230  3539264 |    39   157698     6738  1982045 | 41.191 % |
c |    10732       679      200 |  371604  1583230  3539264 |    39   167698     6778  1982045 | 41.191 % |
c |    10743       680      201 |  371604  1583230  3539264 |    39   177698     6802  1982045 | 41.191 % |
c |    10743       680      201 |  371604  1583230  3539264 |    39   187698     6815  1982045 | 41.191 % |
c |    10756       708      202 |  371604  1583230  3539264 |    39   197698     6822  1982045 | 41.191 % |
c |    10785       708      203 |  371604  1583230  3539264 |    40   104870     6826  2084873 | 41.191 % |
c |    10848       708      202 |  371604  1583230  3539264 |    40   114870     6833  2084873 | 41.191 % |
c |    10878       708      203 |  371604  1583230  3539264 |    40   124870     6840  2084873 | 41.191 % |
c |    10921       711      203 |  371604  1583230  3539264 |    40   134870     6845  2084873 | 41.191 % |
c |    10960       712      203 |  371604  1583230  3539264 |    40   144870     6853  2084873 | 41.191 % |
c |    11025       712      203 |  371604  1583230  3539264 |    40   154870     6855  2084873 | 41.191 % |
c |    11064       712      203 |  371604  1583230  3539264 |    40   164870     6856  2084873 | 41.191 % |
c |    11108       712      203 |  371604  1583230  3539264 |    40   174870     6856  2084873 | 41.191 % |
c |    11153       712      203 |  371604  1583230  3539264 |    40   184870     6864  2084873 | 41.191 % |
c |    11204       712      203 |  371604  1583230  3539264 |    40   194870     6871  2084873 | 41.191 % |
c |    11277       712      203 |  371604  1583230  3539264 |    40   204870     6873  2084873 | 41.191 % |
c |    11320       712      203 |  371604  1583230  3539264 |    41   109472     6873  2190271 | 41.191 % |
c |    11366       712      203 |  371604  1583230  3539264 |    41   119472     6881  2190271 | 41.191 % |
c |    11427       712      203 |  371604  1583230  3539264 |    41   129472     6881  2190271 | 41.191 % |
c |    11472       719      203 |  371604  1583230  3539264 |    41   139472     6892  2190271 | 41.191 % |
c |    11526       719      203 |  371604  1583230  3539264 |    41   149472     6901  2190271 | 41.191 % |
c |    11579       719      202 |  371604  1583230  3539264 |    41   159472     6901  2190271 | 41.191 % |
c |    11618       719      203 |  371604  1583230  3539264 |    41   169472     6908  2190271 | 41.191 % |
c |    11671       719      203 |  371604  1583230  3539264 |    41   179472     6910  2190271 | 41.191 % |
c |    11731       719      202 |  371604  1583230  3539264 |    41   189472     6912  2190271 | 41.191 % |
c |    11795       719      202 |  371604  1583230  3539264 |    41   199472     6922  2190271 | 41.191 % |
c |    11845       720      202 |  371604  1583230  3539264 |    41   209472     6926  2190271 | 41.191 % |
c |    11885       720      202 |  371604  1583230  3539264 |    42   111488     6931  2298255 | 41.191 % |
c |    11923       722      202 |  371604  1583230  3539264 |    42   121488     6932  2298255 | 41.191 % |
c |    11980       722      202 |  371604  1583230  3539264 |    42   131488     6936  2298255 | 41.191 % |
c |    12033       722      202 |  371604  1583230  3539264 |    42   141488     6941  2298255 | 41.191 % |
c |    12070       722      202 |  371604  1583230  3539264 |    42   151488     6958  2298255 | 41.191 % |
c |    12078       739      203 |  371604  1583230  3539264 |    42   161488     6977  2298255 | 41.191 % |
c |    12136       746      203 |  371604  1583230  3539264 |    42   171488     6986  2298255 | 41.191 % |
c |    12192       758      203 |  371604  1583230  3539264 |    42   181488     6993  2298255 | 41.191 % |
c |    12246       758      203 |  371604  1583230  3539264 |    42   191488     7014  2298255 | 41.191 % |
c |    12303       758      203 |  371604  1583230  3539264 |    42   201488     7015  2298255 | 41.191 % |
c |    12374       758      202 |  371604  1583230  3539264 |    42   211488     7015  2298255 | 41.191 % |
c |    12430       759      202 |  371604  1583230  3539264 |    43   110896     7015  2408847 | 41.191 % |
c |    12478       759      202 |  371604  1583230  3539264 |    43   120896     7016  2408847 | 41.191 % |
c |    12524       759      202 |  371604  1583230  3539264 |    43   130896     7018  2408847 | 41.191 % |
c |    12569       759      202 |  371604  1583230  3539264 |    43   140896     7019  2408847 | 41.191 % |
c |    12637       759      202 |  371604  1583230  3539264 |    43   150896     7020  2408847 | 41.191 % |
c |    12702       759      202 |  371604  1583230  3539264 |    43   160896     7021  2408847 | 41.191 % |
c |    12765       759      202 |  371604  1583230  3539264 |    43   170896     7022  2408847 | 41.191 % |
c |    12814       759      202 |  371604  1583230  3539264 |    43   180896     7024  2408847 | 41.191 % |
c |    12863       760      202 |  371604  1583230  3539264 |    43   190896     7029  2408847 | 41.191 % |
c |    12926       761      201 |  371604  1583230  3539264 |    43   200896     7031  2408847 | 41.191 % |
c |    12994       761      201 |  371604  1583230  3539264 |    43   210896     7034  2408847 | 41.191 % |
c |    13076       761      201 |  371604  1583230  3539264 |    43   220896     7034  2408847 | 41.191 % |
c |    13124       761      201 |  371604  1583230  3539264 |    44   117692     7036  2522051 | 41.191 % |
c |    13171       764      201 |  371604  1583230  3539264 |    44   127692     7037  2522051 | 41.191 % |
c |    13240       764      200 |  371604  1583230  3539264 |    44   137692     7038  2522051 | 41.191 % |
c |    13301       765      200 |  371604  1583230  3539264 |    44   147692     7038  2522051 | 41.191 % |
c |    13337       765      200 |  371604  1583230  3539264 |    44   157692     7039  2522051 | 41.191 % |
c |    13406       767      200 |  371604  1583230  3539264 |    44   167692     7041  2522051 | 41.191 % |
c |    13460       767      200 |  371604  1583230  3539264 |    44   177692     7042  2522051 | 41.191 % |
c |    13534       767      200 |  371604  1583230  3539264 |    44   187692     7043  2522051 | 41.191 % |
c |    13607       767      199 |  371604  1583230  3539264 |    44   197692     7044  2522051 | 41.191 % |
c |    13666       769      199 |  371604  1583230  3539264 |    44   207692     7044  2522051 | 41.191 % |
c |    13735       769      199 |  371604  1583230  3539264 |    44   217692     7046  2522051 | 41.191 % |
c |    13808       769      199 |  371604  1583230  3539264 |    44   227692     7047  2522051 | 41.191 % |
c |    13878       769      198 |  371604  1583230  3539264 |    45   121871     7048  2637872 | 41.191 % |
c |    13911       769      199 |  371604  1583230  3539264 |    45   131871     7048  2637872 | 41.191 % |
c |    13959       770      199 |  371604  1583230  3539264 |    45   141871     7055  2637872 | 41.191 % |
c |    14005       770      199 |  371604  1583230  3539264 |    45   151871     7062  2637872 | 41.191 % |
c |    14035       770      199 |  371604  1583230  3539264 |    45   161871     7070  2637872 | 41.191 % |
c |    14086       770      199 |  371604  1583230  3539264 |    45   171871     7073  2637872 | 41.191 % |
c |    14162       773      199 |  371604  1583230  3539264 |    45   181871     7078  2637872 | 41.191 % |
