c
c This is glucose 2.1 --  based on MiniSAT (Many thanks to MiniSAT team)
c
c WARNING: for repeatability, setting FPU to use double precision
c ========================================[ Problem Statistics ]===========================================
c |                                                                                                       |
c |  Number of variables:        385845                                                                   |
c |  Number of clauses:          924325                                                                   |
c |  Parse time:                   0.27 s                                                                 |
c |                                                                                                       |
c ========================================[ MAGIC CONSTANTS ]==============================================
c | Constants are supposed to work well together :-)                                                      |
c | however, if you find better choices, please let us known...                                           |
c |-------------------------------------------------------------------------------------------------------|
c |                                |                                |                                     |
c | - Restarts:                    | - Reduce Clause DB:            | - Minimize Asserting:               |
c |   * LBD Queue    :     50      |   * First     :   4000         |    * size <  30                     |
c |   * Trail  Queue :   5000      |   * Inc       :    300         |    * lbd  <   6                     |
c |   * K            :   0.80      |   * Special   :   1000         |                                     |
c |   * R            :   1.40      |   * Protected :  (lbd)< 30     |                                     |
c |                                |                                |                                     |
c ==================================[ Search Statistics (every  10000 conflicts) ]=========================
c |                                                                                                       |
c |          RESTARTS           |          ORIGINAL         |              LEARNT              | Progress |
c |     1720        13      261 |  217798   906325  2031348 |    17    71430     1604   378569 | 43.553 % |
c |     1757        23      261 |  217798   906325  2031348 |    17    81430     1615   378569 | 43.553 % |
c |     1820        23      258 |  217798   906325  2031348 |    18    45828     1644   424171 | 43.553 % |
c |     1881        23      255 |  217798   906325  2031348 |    18    55828     1667   424171 | 43.553 % |
c |     1953        23      250 |  217798   906325  2031348 |    18    65828     1690   424171 | 43.553 % |
c |     1978        23      252 |  217798   906325  2031348 |    18    75828     1706   424171 | 43.553 % |
c |     2004        24      254 |  217798   906325  2031348 |    18    85828     1722   424171 | 43.553 % |
c |     2029        24      256 |  217798   906325  2031348 |    18    95828     1729   424171 | 43.553 % |
c |     2069        24      256 |  217798   906325  2031348 |    19    57637     1743   472362 | 43.553 % |
c |     2109        26      256 |  217798   906325  2031348 |    19    67637     1762   472362 | 43.553 % |
c |     2140        26      257 |  217798   906325  2031348 |    19    77637     1773   472362 | 43.553 % |
c |     2178        26      257 |  217798   906325  2031348 |    19    87637     1788   472362 | 43.553 % |
c |     2219        26      256 |  217798   906325  2031348 |    19    97637     1812   472362 | 43.553 % |
c |     2253        26      257 |  217798   906325  2031348 |    20    56841     1825   523158 | 43.553 % |
c |     2295        26      257 |  217798   906325  2031348 |    20    66841     1843   523158 | 43.553 % |
c |     2345        26      255 |  217798   906325  2031348 |    20    76841     1858   523158 | 43.553 % |
c |     2383        26      255 |  217798   906325  2031348 |    20    86841     1872   523158 | 43.553 % |
c |     2423        26      255 |  217798   906325  2031348 |    20    96841     1890   523158 | 43.553 % |
c |     2457        26      256 |  217798   906325  2031348 |    20   106841     1908   523158 | 43.553 % |
c |     2507        26      255 |  217798   906325  2031348 |    21    63446     1918   576553 | 43.553 % |
c |     2542        26      255 |  217798   906325  2031348 |    21    73446     1930   576553 | 43.553 % |
c |     2573        26      256 |  217798   906325  2031348 |    21    83446     1942   576553 | 43.553 % |
c |     2617        26      256 |  217798   906325  2031348 |    21    93446     1954   576553 | 43.553 % |
c |     2666        26      255 |  217798   906325  2031348 |    21   103446     1965   576553 | 43.553 % |
c |     2694        26      256 |  217798   906325  2031348 |    22    57442     1977   632557 | 43.553 % |
c |     2741        26      255 |  217798   906325  2031348 |    22    67442     2005   632557 | 43.553 % |
c |     2774        26      255 |  217798   906325  2031348 |    22    77442     2012   632557 | 43.553 % |
c |     2826        26      254 |  217798   906325  2031348 |    22    87442     2037   632557 | 43.553 % |
c |     2861        26      255 |  217798   906325  2031348 |    22    97442     2053   632557 | 43.553 % |
c |     2922        26      253 |  217798   906325  2031348 |    22   107442     2079   632557 | 43.553 % |
c |     2988        26      251 |  217798   906325  2031348 |    23    58841     2119   691158 | 43.553 % |
c |     3050        26      249 |  217798   906325  2031348 |    23    68841     2143   691158 | 43.553 % |
c |     3107        26      247 |  217798   906325  2031348 |    23    78841     2167   691158 | 43.553 % |
c |     3126        26      249 |  217798   906325  2031348 |    23    88841     2187   691158 | 43.553 % |
c |     3159        26      250 |  217798   906325  2031348 |    23    98841     2193   691158 | 43.553 % |
c |     3188        26      250 |  217798   906325  2031348 |    23   108841     2201   691158 | 43.553 % |
c |     3192        26      253 |  217798   906325  2031348 |    23   118841     2203   691158 | 43.553 % |
c |     3226        28      254 |  217798   906325  2031348 |    24    67664     2210   752335 | 43.553 % |
c |     3276        28      253 |  217798   906325  2031348 |    24    77664     2228   752335 | 43.553 % |
c |     3307        28      254 |  217798   906325  2031348 |    24    87664     2235   752335 | 43.553 % |
c |     3364        28      252 |  217798   906325  2031348 |    24    97664     2243   752335 | 43.553 % |
c |     3391        28      253 |  217798   906325  2031348 |    24   107664     2251   752335 | 43.553 % |
c |     3452        28      252 |  217798   906325  2031348 |    24   117664     2263   752335 | 43.553 % |
c |     3496        28      251 |  217798   906325  2031348 |    24   127664     2275   752335 | 43.553 % |
c |     3548        28      250 |  217798   906325  2031348 |    25    73834     2290   816165 | 43.553 % |
c |     3596        28      250 |  217798   906325  2031348 |    25    83834     2301   816165 | 43.553 % |
c |     3620        28      251 |  217798   906325  2031348 |    25    93834     2307   816165 | 43.553 % |
c |     3662        31      251 |  217798   906325  2031348 |    25   103834     2321   816165 | 43.553 % |
c |     3699        31      251 |  217798   906325  2031348 |    25   113834     2332   816165 | 43.553 % |
c |     3736        32      251 |  217798   906325  2031348 |    25   123834     2352   816165 | 43.553 % |
c |     3775        32      251 |  217798   906325  2031348 |    26    67420     2360   882579 | 43.553 % |
c |     3818        32      251 |  217798   906325  2031348 |    26    77420     2376   882579 | 43.553 % |
c |     3857        32      251 |  217798   906325  2031348 |    26    87420     2388   882579 | 43.553 % |
c |     3888        32      252 |  217798   906325  2031348 |    26    97420     2395   882579 | 43.553 % |
c |     3928        32      252 |  217798   906325  2031348 |    26   107420     2402   882579 | 43.553 % |
c |     3976        32      251 |  217798   906325  2031348 |    26   117420     2411   882579 | 43.553 % |
c |     4011        32      251 |  217798   906325  2031348 |    26   127420     2419   882579 | 43.553 % |
c |     4064        32      250 |  217798   906325  2031348 |    26   137420     2428   882579 | 43.553 % |
c |     4105        32      250 |  217798   906325  2031348 |    27    78440     2479   951559 | 43.553 % |
c |     4147        32      250 |  217798   906325  2031348 |    27    88440     2487   951559 | 43.553 % |
c |     4179        32      251 |  217798   906325  2031348 |    27    98440     2496   951559 | 43.553 % |
c |     4216        32      251 |  217798   906325  2031348 |    27   108440     2505   951559 | 43.553 % |
c |     4276        32      250 |  217798   906325  2031348 |    27   118440     2515   951559 | 43.553 % |
c |     4320        32      250 |  217798   906325  2031348 |    27   128440     2526   951559 | 43.553 % |
c |     4355        32      250 |  217798   906325  2031348 |    27   138440     2535   951559 | 43.553 % |
c |     4392        32      250 |  217798   906325  2031348 |    28    76832     2546  1023167 | 43.553 % |
c |     4437        32      250 |  217798   906325  2031348 |    28    86832     2559  1023167 | 43.553 % |
c |     4475        32      250 |  217798   906325  2031348 |    28    96832     2568  1023167 | 43.553 % |
c |     4505        32      250 |  217798   906325  2031348 |    28   106832     2574  1023167 | 43.553 % |
c |     4538        32      251 |  217798   906325  2031348 |    28   116832     2578  1023167 | 43.553 % |
c |     4591        32      250 |  217798   906325  2031348 |    28   126832     2592  1023167 | 43.553 % |
c |     4620        32      251 |  217798   906325  2031348 |    28   136832     2601  1023167 | 43.553 % |
c |     4656        32      251 |  217798   906325  2031348 |    28   146832     2615  1023167 | 43.553 % |
c |     4701        32      251 |  217798   906325  2031348 |    29    82639     2627  1097360 | 43.553 % |
c |     4741        32      251 |  217798   906325  2031348 |    29    92639     2633  1097360 | 43.553 % |
c |     4783        32      250 |  217798   906325  2031348 |    29   102639     2640  1097360 | 43.553 % |
c |     4812        32      251 |  217798   906325  2031348 |    29   112639     2643  1097360 | 43.553 % |
c |     4856        33      251 |  217798   906325  2031348 |    29   122639     2648  1097360 | 43.553 % |
c |     4895        33      251 |  217798   906325  2031348 |    29   132639     2654  1097360 | 43.553 % |
c |     4954        33      250 |  217798   906325  2031348 |    29   142639     2663  1097360 | 43.553 % |
c |     4987        34      250 |  217798   906325  2031348 |    29   152639     2668  1097360 | 43.553 % |
c |     5029        34      250 |  217798   906325  2031348 |    30    85839     2675  1174160 | 43.553 % |
c |     5081        34      249 |  217798   906325  2031348 |    30    95839     2698  1174160 | 43.553 % |
c |     5113        34      250 |  217798   906325  2031348 |    30   105839     2709  1174160 | 43.553 % |
c |     5146        34      250 |  217798   906325  2031348 |    30   115839     2716  1174160 | 43.553 % |
c |     5193        34      250 |  217798   906325  2031348 |    30   125839     2722  1174160 | 43.553 % |
c |     5237        34      250 |  217798   906325  2031348 |    30   135839     2730  1174160 | 43.553 % |
c |     5264        34      250 |  217798   906325  2031348 |    30   145839     2739  1174160 | 43.553 % |
c |     5289        34      251 |  217798   906325  2031348 |    30   155839     2748  1174160 | 43.553 % |
c |     5342        34      250 |  217798   906325  2031348 |    31    86425     2760  1253574 | 43.553 % |
c |     5369        34      251 |  217798   906325  2031348 |    31    96425     2764  1253574 | 43.553 % |
c |     5405        34      251 |  217798   906325  2031348 |    31   106425     2767  1253574 | 43.553 % |
c |     5456        34      251 |  217798   906325  2031348 |    31   116425     2773  1253574 | 43.553 % |
c |     5502        34      250 |  217798   906325  2031348 |    31   126425     2783  1253574 | 43.553 % |
c |     5545        34      250 |  217798   906325  2031348 |    31   136425     2788  1253574 | 43.553 % |
c |     5574        34      251 |  217798   906325  2031348 |    31   146425     2793  1253574 | 43.553 % |
c |     5614        34      251 |  217798   906325  2031348 |    31   156425     2801  1253574 | 43.553 % |
c |     5647        34      251 |  217798   906325  2031348 |    32    84432     2811  1335567 | 43.553 % |
c |     5684        34      251 |  217798   906325  2031348 |    32    94432     2818  1335567 | 43.553 % |
c |     5729        35      251 |  217798   906325  2031348 |    32   104432     2824  1335567 | 43.553 % |
c |     5766        35      251 |  217798   906325  2031348 |    32   114432     2834  1335567 | 43.553 % |
c |     5794        35      251 |  217798   906325  2031348 |    32   124432     2839  1335567 | 43.553 % |
c |     5854        35      251 |  217798   906325  2031348 |    32   134432     2850  1335567 | 43.553 % |
c |     5903        35      250 |  217798   906325  2031348 |    32   144432     2858  1335567 | 43.553 % |
c |     5932        37      251 |  217798   906325  2031348 |    32   154432     2866  1335567 | 43.553 % |
c |     5955        37      251 |  217798   906325  2031348 |    32   164432     2877  1335567 | 43.553 % |
c |     5975        45      252 |  217798   906325  2031348 |    33    89818     2887  1420181 | 43.553 % |
c |     6006        45      253 |  217798   906325  2031348 |    33    99818     2896  1420181 | 43.553 % |
c |     6043        45      253 |  217798   906325  2031348 |    33   109818     2901  1420181 | 43.553 % |
c |     6061        45      254 |  217798   906325  2031348 |    33   119818     2902  1420181 | 43.553 % |
c |     6112        45      253 |  217798   906325  2031348 |    33   129818     2918  1420181 | 43.553 % |
c |     6152        45      253 |  217798   906325  2031348 |    33   139818     2923  1420181 | 43.553 % |
c |     6200        45      253 |  217798   906325  2031348 |    33   149818     2929  1420181 | 43.553 % |
c |     6250        45      252 |  217798   906325  2031348 |    33   159818     2935  1420181 | 43.553 % |
c |     6287        45      252 |  217798   906325  2031348 |    33   169818     2936  1420181 | 43.553 % |
c |     6347        45      252 |  217798   906325  2031348 |    34    92634     2943  1507365 | 43.553 % |
c |     6392        45      251 |  217798   906325  2031348 |    34   102634     2958  1507365 | 43.553 % |
c |     6441        45      251 |  217798   906325  2031348 |    34   112634     2967  1507365 | 43.553 % |
c |     6481        45      251 |  217798   906325  2031348 |    34   122634     2970  1507365 | 43.553 % |
c |     6514        45      251 |  217798   906325  2031348 |    34   132634     2977  1507365 | 43.553 % |
c |     6544        45      252 |  217798   906325  2031348 |    34   142634     2981  1507365 | 43.553 % |
c |     6573        45      252 |  217798   906325  2031348 |    34   152634     2984  1507365 | 43.553 % |
c |     6618        45      252 |  217798   906325  2031348 |    34   162634     2991  1507365 | 43.553 % |
c |     6653        45      252 |  217798   906325  2031348 |    34   172634     2995  1507365 | 43.553 % |
c |     6672        45      253 |  217798   906325  2031348 |    35    92826     2997  1597173 | 43.553 % |
c |     6675        46      254 |  217798   906325  2031348 |    35   102826     3000  1597173 | 43.553 % |
c |     6713        46      254 |  217798   906325  2031348 |    35   112826     3011  1597173 | 43.553 % |
c |     6751        48      254 |  217798   906325  2031348 |    35   122826     3018  1597173 | 43.553 % |
c |     6801        48      254 |  217798   906325  2031348 |    35   132826     3021  1597173 | 43.553 % |
c |     6845        48      254 |  217798   906325  2031348 |    35   142826     3033  1597173 | 43.553 % |
c |     6883        48      254 |  217798   906325  2031348 |    35   152826     3033  1597173 | 43.553 % |
c |     6944        48      253 |  217798   906325  2031348 |    35   162826     3036  1597173 | 43.553 % |
c |     6991        48      253 |  217798   906325  2031348 |    35   172826     3044  1597173 | 43.553 % |
c |     7031        48      253 |  217798   906325  2031348 |    35   182826     3046  1597173 | 43.553 % |
c |     7065        48      253 |  217798   906325  2031348 |    36   100428     3049  1689571 | 43.553 % |
c |     7070        48      254 |  217798   906325  2031348 |    36   110428     3055  1689571 | 43.553 % |
c |     7077        59      255 |  217798   906325  2031348 |    36   120428     3059  1689571 | 43.553 % |
c |     7116        61      255 |  217798   906325  2031348 |    36   130428     3089  1689571 | 43.553 % |
c |     7156        61      255 |  217798   906325  2031348 |    36   140428     3094  1689571 | 43.553 % |
c |     7190        61      255 |  217798   906325  2031348 |    36   150428     3094  1689571 | 43.553 % |
c |     7236        61      255 |  217798   906325  2031348 |    36   160428     3101  1689571 | 43.553 % |
c |     7274        61      255 |  217798   906325  2031348 |    36   170428     3105  1689571 | 43.553 % |
c |     7306        64      255 |  217798   906325  2031348 |    36   180428     3108  1689571 | 43.553 % |
c |     7358        64      255 |  217798   906325  2031348 |    37    95438     3114  1784561 | 43.553 % |
c |     7409        64      255 |  217798   906325  2031348 |    37   105438     3122  1784561 | 43.553 % |
c |     7449        64      255 |  217798   906325  2031348 |    37   115438     3128  1784561 | 43.553 % |
c |     7482        64      255 |  217798   906325  2031348 |    37   125438     3133  1784561 | 43.553 % |
c |     7506        65      255 |  217798   906325  2031348 |    37   135438     3138  1784561 | 43.553 % |
c |     7541        69      255 |  217798   906325  2031348 |    37   145438     3144  1784561 | 43.553 % |
c |     7589        69      255 |  217798   906325  2031348 |    37   155438     3157  1784561 | 43.553 % |
c |     7625        70      255 |  217798   906325  2031348 |    37   165438     3158  1784561 | 43.553 % |
c |     7668        70      255 |  217798   906325  2031348 |    37   175438     3165  1784561 | 43.553 % |
c |     7729        70      254 |  217798   906325  2031348 |    37   185438     3177  1784561 | 43.553 % |
c |     7776        70      254 |  217798   906325  2031348 |    38    97857     3189  1882142 | 43.553 % |
c |     7820        70      254 |  217798   906325  2031348 |    38   107857     3201  1882142 | 43.553 % |
c |     7882        70      253 |  217798   906325  2031348 |    38   117857     3210  1882142 | 43.553 % |
c |     7930        70      253 |  217798   906325  2031348 |    38   127857     3216  1882142 | 43.553 % |
c |     7979        72      253 |  217798   906325  2031348 |    38   137857     3221  1882142 | 43.553 % |
c |     8015        72      253 |  217798   906325  2031348 |    38   147857     3226  1882142 | 43.553 % |
c |     8065        72      252 |  217798   906325  2031348 |    38   157857     3230  1882142 | 43.553 % |
c |     8132        72      252 |  217798   906325  2031348 |    38   167857     3239  1882142 | 43.553 % |
c |     8200        72      251 |  217798   906325  2031348 |    38   177857     3250  1882142 | 43.553 % |
c |     8242        72      251 |  217798   906325  2031348 |    38   187857     3256  1882142 | 43.553 % |
c |     8295        72      250 |  217798   906325  2031348 |    38   197857     3260  1882142 | 43.553 % |
c |     8353        72      250 |  217798   906325  2031348 |    39   107647     3267  1982352 | 43.553 % |
c |     8384        72      250 |  217798   906325  2031348 |    39   117647     3273  1982352 | 43.553 % |
c |     8445        72      249 |  217798   906325  2031348 |    39   127647     3283  1982352 | 43.553 % |
c |     8445        72      251 |  217798   906325  2031348 |    39   137647     3285  1982352 | 43.553 % |
c |     8454        78      251 |  217798   906325  2031348 |    39   147647     3291  1982352 | 43.553 % |
c |     8499        78      251 |  217798   906325  2031348 |    39   157647     3295  1982352 | 43.553 % |
c |     8542        78      251 |  217798   906325  2031348 |    39   167647     3300  1982352 | 43.553 % |
c |     8588        78      251 |  217798   906325  2031348 |    39   177647     3302  1982352 | 43.553 % |
c |     8617        79      251 |  217798   906325  2031348 |    39   187647     3307  1982352 | 43.553 % |
c |     8660        85      251 |  217798   906325  2031348 |    39   197647     3311  1982352 | 43.553 % |
c |     8703        86      251 |  217798   906325  2031348 |    40   104830     3324  2085169 | 43.553 % |
c |     8745        91      251 |  217798   906325  2031348 |    40   114830     3327  2085169 | 43.553 % |
c |     8809        91      250 |  217798   906325  2031348 |    40   124830     3336  2085169 | 43.553 % |
c |     8857        91      250 |  217798   906325  2031348 |    40   134830     3341  2085169 | 43.553 % |
c |     8900        91      250 |  217798   906325  2031348 |    40   144830     3350  2085169 | 43.553 % |
c |     8941        91      250 |  217798   906325  2031348 |    40   154830     3357  2085169 | 43.553 % |
c |     8982        91      250 |  217798   906325  2031348 |    40   164830     3361  2085169 | 43.553 % |
c |     9032        91      250 |  217798   906325  2031348 |    40   174830     3374  2085169 | 43.553 % |
c |     9086        91      249 |  217798   906325  2031348 |    40   184830     3381  2085169 | 43.553 % |
c |     9160        91      248 |  217798   906325  2031348 |    40   194830     3384  2085169 | 43.553 % |
c |     9196        93      249 |  217798   906325  2031348 |    40   204830     3390  2085169 | 43.553 % |
c |     9242        93      248 |  217798   906325  2031348 |    41   109436     3395  2190563 | 43.553 % |
c |     9275        93      249 |  217798   906325  2031348 |    41   119436     3397  2190563 | 43.553 % |
c |     9304        94      249 |  217798   906325  2031348 |    41   129436     3401  2190563 | 43.553 % |
c |     9347        94      249 |  217798   906325  2031348 |    41   139436     3403  2190563 | 43.553 % |
c |     9379        94      249 |  217798   906325  2031348 |    41   149436     3411  2190563 | 43.553 % |
c |     9408        94      249 |  217798   906325  2031348 |    41   159436     3419  2190563 | 43.553 % |
c |     9464        94      249 |  217798   906325  2031348 |    41   169436     3421  2190563 | 43.553 % |
c |     9507        95      249 |  217798   906325  2031348 |    41   179436     3425  2190563 | 43.553 % |
c |     9560        95      248 |  217798   906325  2031348 |    41   189436     3439  2190563 | 43.553 % |
c |     9599        95      248 |  217798   906325  2031348 |    41   199436     3440  2190563 | 43.553 % |
c |     9649        95      248 |  217798   906325  2031348 |    41   209436     3441  2190563 | 43.553 % |
c |     9689        96      248 |  217798   906325  2031348 |    42   111432     3456  2298567 | 43.553 % |
c |     9727        96      248 |  217798   906325  2031348 |    42   121432     3459  2298567 | 43.553 % |
c |     9770        97      248 |  217798   906325  2031348 |    42   131432     3473  2298567 | 43.553 % |
c |     9819        98      248 |  217798   906325  2031348 |    42   141432     3480  2298567 | 43.553 % |
c |     9872        98      248 |  217798   906325  2031348 |    42   151432     3490  2298567 | 43.553 % |
c |     9902        98      248 |  217798   906325  2031348 |    42   161432     3496  2298567 | 43.553 % |
c |     9925       102      248 |  217798   906325  2031348 |    42   171432     3513  2298567 | 43.553 % |
c |     9977       102      248 |  217798   906325  2031348 |    42   181432     3515  2298567 | 43.553 % |
c |    10016       102      248 |  217798   906325  2031348 |    42   191432     3519  2298567 | 43.553 % |
c |    10082       102      247 |  217798   906325  2031348 |    42   201432     3521  2298567 | 43.553 % |
c |    10130       102      247 |  217798   906325  2031348 |    42   211432     3528  2298567 | 43.553 % |
c |    10195       102      247 |  217798   906325  2031348 |    43   110848     3538  2409151 | 43.553 % |
c |    10256       102      246 |  217798   906325  2031348 |    43   120848     3539  2409151 | 43.553 % |
c |    10297       102      246 |  217798   906325  2031348 |    43   130848     3547  2409151 | 43.553 % |
c |    10305       102      247 |  217798   906325  2031348 |    43   140848     3551  2409151 | 43.553 % |
c |    10346       103      247 |  217798   906325  2031348 |    43   150848     3554  2409151 | 43.553 % |
c |    10395       103      247 |  217798   906325  2031348 |    43   160848     3557  2409151 | 43.553 % |
c |    10459       103      246 |  217798   906325  2031348 |    43   170848     3562  2409151 | 43.553 % |
c |    10509       103      246 |  217798   906325  2031348 |    43   180848     3570  2409151 | 43.553 % |
c |    10555       103      246 |  217798   906325  2031348 |    43   190848     3570  2409151 | 43.553 % |
c |    10589       103      246 |  217798   906325  2031348 |    43   200848     3576  2409151 | 43.553 % |
c |    10598       103      247 |  217798   906325  2031348 |    43   210848     3578  2409151 | 43.553 % |
c |    10647       103      247 |  217798   906325  2031348 |    43   220848     3580  2409151 | 43.553 % |
c |    10682       103      247 |  217798   906325  2031348 |    44   117642     3591  2522357 | 43.553 % |
c |    10735       103      246 |  217798   906325  2031348 |    44   127642     3600  2522357 | 43.553 % |
c |    10764       103      247 |  217798   906325  2031348 |    44   137642     3602  2522357 | 43.553 % |
c |    10813       103      246 |  217798   906325  2031348 |    44   147642     3606  2522357 | 43.553 % |
c |    10881       103      246 |  217798   906325  2031348 |    44   157642     3610  2522357 | 43.553 % |
c |    10917       104      246 |  217798   906325  2031348 |    44   167642     3615  2522357 | 43.553 % |
c |    10953       104      246 |  217798   906325  2031348 |    44   177642     3618  2522357 | 43.553 % |
c |    10994       104      246 |  217798   906325  2031348 |    44   187642     3620  2522357 | 43.553 % |
c |    11047       104      246 |  217798   906325  2031348 |    44   197642     3622  2522357 | 43.553 % |
c |    11091       104      246 |  217798   906325  2031348 |    44   207642     3628  2522357 | 43.553 % |
c |    11127       105      246 |  217798   906325  2031348 |    44   217642     3636  2522357 | 43.553 % |
c |    11196       106      245 |  217798   906325  2031348 |    44   227642     3639  2522357 | 43.553 % |
c |    11223       106      245 |  217798   906325  2031348 |    45   121845     3644  2638154 | 43.553 % |
c |    11289       106      245 |  217798   906325  2031348 |    45   131845     3650  2638154 | 43.553 % |
c |    11323       106      245 |  217798   906325  2031348 |    45   141845     3655  2638154 | 43.553 % |
c |    11338       106      246 |  217798   906325  2031348 |    45   151845     3659  2638154 | 43.553 % |
c |    11376       107      246 |  217798   906325  2031348 |    45   161845     3665  2638154 | 43.553 % |
c |    11404       107      246 |  217798   906325  2031348 |    45   171845     3673  2638154 | 43.553 % |
c |    11441       107      246 |  217798   906325  2031348 |    45   181845     3680  2638154 | 43.553 % |
c |    11472       107      246 |  217798   906325  2031348 |    45   191845     3680  2638154 | 43.553 % |
c |    11535       107      246 |  217798   906325  2031348 |    45   201845     3682  2638154 | 43.553 % |
c |    11582       107      246 |  217798   906325  2031348 |    45   211845     3692  2638154 | 43.553 % |
c |    11611       107      246 |  217798   906325  2031348 |    45   221845     3700  2638154 | 43.553 % |
c |    11644       110      246 |  217798   906325  2031348 |    45   231845     3705  2638154 | 43.553 % |
c |    11676       110      246 |  217798   906325  2031348 |    46   123462     3711  2756537 | 43.553 % |
c |    11734       110      246 |  217798   906325  2031348 |    46   133462     3718  2756537 | 43.553 % |
